**** Joint id: 0x04

speed;id;iq;ud;uq;temp

-3.200005;-0.007821;-0.463841;0.000000;0.000000;44.217178;

3.200007;-0.009896;0.452112;0.000000;0.000000;44.368343;

-1.500003;-0.004245;-0.332351;0.000000;0.000000;44.326252;

1.500004;-0.004105;0.328361;0.000000;0.000000;44.379181;

-0.499997;-0.000408;-0.214465;0.000000;0.000000;44.244545;

0.499988;-0.000887;0.211872;0.000000;0.000000;44.545700;

-0.009810;0.000040;-0.147398;0.000000;0.000000;42.960491;

0.009803;-0.000109;0.139593;0.000000;0.000000;42.876060;
