**** Joint id: 0x03

speed;id;iq;ud;uq;temp

-3.199969;-0.011935;-0.498145;0.000000;0.000000;44.815720;

3.199993;-0.007603;0.474445;0.000000;0.000000;45.085518;

-1.499981;-0.007020;-0.380656;0.000000;0.000000;44.688431;

1.500004;-0.003494;0.364824;0.000000;0.000000;44.876282;

-0.499978;-0.001546;-0.244620;0.000000;0.000000;44.192390;

0.499993;-0.000177;0.255616;0.000000;0.000000;44.708351;

-0.009826;0.000072;-0.147623;0.000000;0.000000;44.529835;

0.009816;0.000579;0.148130;0.000000;0.000000;43.760002;
