0.010515942102430247,-0.004912900964759569,0.026647069157118473,-0.000757769057071415,-0.00029442210599468083,0.0004408120111978322,0.05257971051215125,-0.02456450482379785,0.1332353457855924,-0.003788845285357076,-0.0014721105299734044,0.0022040600559891615
0.013007181907419056,0.023867747369305387,0.08617061722541769,-0.001391737011863731,-0.0002014991764043157,0.00013424075163359856,0.022972141127374297,0.13899034070556524,0.3242648094986146,-0.003927608831032996,0.00017019254195714493,-0.0010920442866233363
0.04086748355032446,0.049669081607629804,0.09175262343579461,-0.002369455521483207,-0.0007547505038409804,-0.0011673529012432937,0.15230869012194612,0.1528744185609275,0.11408064827730229,-0.006280329559961112,-0.0029677558135876403,-0.006373727512750864
-0.029799628309700447,0.0649216388131778,0.11109899151371957,-0.0023568537824555542,-0.0021129352105591767,-0.00045913148571417547,-0.3124680757498002,0.12593186763536984,0.18848446382541947,-0.0023064468263449454,-0.0075456740374319625,0.002373754176402298
-0.0418966503718299,0.026009013696555096,0.1210940995034894,-0.0020642915752772544,-0.0018627610107319207,-0.00013981970910414954,-0.09028473862034772,-0.1296414867699358,0.16107453146256875,-0.0008940427465640543,-0.000862064211422896,0.0011374273973359546
-0.017447151951719437,0.007448197204171541,0.11755984803541772,-0.0017631957727440098,-0.0008264734582102312,-0.00015678706205883957,0.08035084172872246,-0.0667950687653627,0.10342284216313104,-0.0005588125626110314,0.003318676751876528,-0.00022465647387759973
-0.08749898852803653,0.007656866553159426,0.10984192322926022,-0.002180369682413631,-0.002435908234123289,-0.0003770220383686333,-0.367706334833305,0.008491543949110964,0.07897022400463023,-0.003849065321092115,-0.008873647337775521,-0.0012579619436078084
-0.1435404577890902,0.007823802032349733,0.10366758338433422,-0.0025141088101493275,-0.0037234560548537353,-0.0005532100194164684,-0.367706334833305,0.008491543949110964,0.07897022400463023,-0.003849065321092115,-0.008873647337775521,-0.0012579619436078084
-0.18837363319793315,0.00795735041570198,0.09872811150839343,-0.002781100112337885,-0.004753494311438092,-0.0006941604042547363,-0.367706334833305,0.008491543949110964,0.07897022400463023,-0.003849065321092115,-0.008873647337775521,-0.0012579619436078084
-0.22424017352500752,0.008064189122383776,0.09477653400764079,-0.002994693154088731,-0.005577524916705577,-0.0008069207121253507,-0.367706334833305,0.008491543949110964,0.07897022400463023,-0.003849065321092115,-0.008873647337775521,-0.0012579619436078084
-0.25094968719292016,-0.0034748574528376836,0.0884357492807121,-0.0016821534547700485,-0.005820146359679375,-0.0015225097887734181,-0.3577877418645706,-0.049631043753723535,0.06307261037299734,0.003568005342504683,-0.006790632131574563,-0.004384866095365689
-0.17308207417708782,-0.039425123466142305,0.10019726519975558,-0.001095868192665671,-0.0042856370329664665,-0.0015255357224937716,0.13838837788624164,-0.18322618751936082,0.1472433288759295,0.0012492728557518388,0.0018524002738851695,-0.001537639457375185
-0.07853507859030026,-0.02371877794107538,0.10017705033799072,-0.0019488990848886654,-0.002885149118869056,-0.0019441930649713615,0.2996529037568501,0.03910660415919235,0.10009619089093127,-0.005361022653780643,0.0027168025375205883,-0.003618822434881721
-0.07572365166503917,-0.010100673981727952,0.092312031152123,-0.002375775126409931,-0.0028925790171850613,-0.0021740432854405202,-0.06447794396399474,0.04437174185566178,0.06085195440865208,-0.004083279292494993,-0.0029222986104490817,-0.0030934441673171557
-0.06320053019890016,-0.05175763031145703,0.1039750973057699,-0.001157524275415265,-0.0021899771422073575,-0.0016263415683115258,-0.013108044334344182,-0.2183854556303734,0.15062736192035753,0.0037154791285633993,0.000620430357703459,0.0005644653002044522
