-4.093860871750993891e-01,-2.945329231405635073e-01,1.132960595671338860e-01
-4.098680472763117644e-01,-2.942148091924625120e-01,1.134962976645864791e-01
-4.103374762785633734e-01,-2.939565376278794884e-01,1.136975109798818440e-01
-4.107939501037660146e-01,-2.937392611177493951e-01,1.138998698663947484e-01
-4.112371821966500085e-01,-2.935453506842380933e-01,1.141038528564130017e-01
-4.116665560583272487e-01,-2.933586556581644356e-01,1.143098650678401329e-01
-4.120812743403154954e-01,-2.931648771532482933e-01,1.145182885205472401e-01
-4.124808959343898573e-01,-2.929515750380746741e-01,1.147295282525415544e-01
-4.128649987684611666e-01,-2.927084950990064827e-01,1.149440766681898568e-01
-4.132334044588803490e-01,-2.924271237845509352e-01,1.151621563471354193e-01
-4.135856504558495517e-01,-2.921014949166564900e-01,1.153839511588652111e-01
-4.139217891979011243e-01,-2.917278703021128905e-01,1.156096677497794462e-01
-4.142417937128571870e-01,-2.913047684827928530e-01,1.158395403839325571e-01
-4.145457285264556035e-01,-2.908325985495656685e-01,1.160734543063422913e-01
-4.148315650486883999e-01,-2.903148870159641959e-01,1.163135351633126785e-01
-4.150978901533594057e-01,-2.897574190527527627e-01,1.165622178882976534e-01
-4.153440155707310844e-01,-2.891667363943459801e-01,1.168211508242015390e-01
-4.155695974730750919e-01,-2.885508070517844859e-01,1.170914615372596335e-01
-4.157753845452192842e-01,-2.879246969247451493e-01,1.173753923437275276e-01
-4.159631946650157452e-01,-2.873197416472971222e-01,1.176755507451809901e-01
-4.161358341703727537e-01,-2.867812219727398637e-01,1.179940872354029169e-01
-4.162963404949195922e-01,-2.863527073231789122e-01,1.183326979674174939e-01
-4.164473984175528498e-01,-2.860626519845103077e-01,1.186926174855008898e-01
-4.165915108656076393e-01,-2.859204403130090055e-01,1.190746834500418794e-01
-4.167309203956786057e-01,-2.859198642964471682e-01,1.194793732262554031e-01
-4.168671454792926556e-01,-2.860450312931890893e-01,1.199068193941345561e-01
-4.170011373263607934e-01,-2.862758092613194028e-01,1.203567947921285464e-01
-4.171334719472505892e-01,-2.865898903716431745e-01,1.208287255491664741e-01
-4.172641394961858485e-01,-2.869641235121044298e-01,1.213221612000311145e-01
-4.173933372265424824e-01,-2.873760692422842045e-01,1.218363634850151561e-01
-4.175215189524977832e-01,-2.878049844843786342e-01,1.223706463684329504e-01
-4.176494113463119495e-01,-2.882318690197197553e-01,1.229241666714226550e-01
-4.177774847203619690e-01,-2.886395597724454309e-01,1.234955728874325420e-01
-4.179060262427427563e-01,-2.890129750742514991e-01,1.240832236260112353e-01
-4.180357020796595102e-01,-2.893401328153486496e-01,1.246864607921287643e-01
-4.181670563282542386e-01,-2.896114090609413494e-01,1.253044925522603381e-01
-4.183005371108436954e-01,-2.898190878082530508e-01,1.259364668305474888e-01
-4.184366950340785429e-01,-2.899576374607097939e-01,1.265814721888260108e-01
-4.185753748271525132e-01,-2.900234614731656002e-01,1.272388074688702575e-01
-4.187168482471276265e-01,-2.900148421983245184e-01,1.279078570562444950e-01
-4.188614742795973012e-01,-2.899321159354801281e-01,1.285880005350328870e-01
-4.190095897413761983e-01,-2.897772544745064738e-01,1.292785189032718274e-01
-4.191616442341672411e-01,-2.895539368684942882e-01,1.299787850610658879e-01
-4.193178674503089676e-01,-2.892672065453641417e-01,1.306882899512807894e-01
-4.194779965388962251e-01,-2.889234864062680264e-01,1.314067519713269794e-01
-4.196418260387112520e-01,-2.885338931719662603e-01,1.321340731079904129e-01
-4.198103468106917369e-01,-2.881250356218098552e-01,1.328705620778243834e-01
-4.199850821996248262e-01,-2.877398904748421637e-01,1.336168151922498271e-01
-4.201671584562829409e-01,-2.874258998048707103e-01,1.343734386020355720e-01
-4.203572732840231141e-01,-2.872192526532912349e-01,1.351408393066577673e-01
-4.205551561507517300e-01,-2.871374150815029780e-01,1.359192571720264919e-01
-4.207594278980432700e-01,-2.871809426594219561e-01,1.367085053044888032e-01
-4.209690244144437266e-01,-2.873390202602785215e-01,1.375082746555484070e-01
-4.211822685802547594e-01,-2.875948729005243232e-01,1.383182180736570732e-01
-4.213980233412679133e-01,-2.879295515186500176e-01,1.391375924794814312e-01
-4.216151058294639320e-01,-2.883225608799915296e-01,1.399657375695151085e-01
-4.218313831019216420e-01,-2.887537207217398261e-01,1.408016656482613260e-01
-4.220445876100597515e-01,-2.892035907658812577e-01,1.416445207938268613e-01
-4.222526510858670146e-01,-2.896537191206033368e-01,1.424934069031242867e-01
-4.224541671548687205e-01,-2.900876253411424632e-01,1.433477650981666851e-01
-4.226485253348086224e-01,-2.904911201053747005e-01,1.442070089280575451e-01
-4.228359398422229520e-01,-2.908522917086838189e-01,1.450704142226293403e-01
-4.230159171666221241e-01,-2.911610305815430788e-01,1.459371095834035015e-01
-4.231873189745908870e-01,-2.914087294564174369e-01,1.468066188305915953e-01
-4.233492594737622294e-01,-2.915884250738559058e-01,1.476786723981997063e-01
-4.235019235228197898e-01,-2.916952932916117014e-01,1.485534151614310017e-01
-4.236451184504774203e-01,-2.917264318865305794e-01,1.494305090526572288e-01
-4.237792466454522455e-01,-2.916805935268664829e-01,1.503093590477483366e-01
-4.239035938567510264e-01,-2.915581141495383610e-01,1.511896137473106028e-01
-4.240174110737598978e-01,-2.913613913547974943e-01,1.520713706577666025e-01
-4.241209868324480325e-01,-2.910943279597517086e-01,1.529548074538160940e-01
-4.242147034190937305e-01,-2.907622969692608694e-01,1.538400547225856063e-01
-4.242990240039901106e-01,-2.903733770951423820e-01,1.547272688358198867e-01
-4.243756763107753849e-01,-2.899489934612793363e-01,1.556164195374202253e-01
-4.244465374292387128e-01,-2.895279846570920079e-01,1.565074726100671998e-01
-4.245139881883516209e-01,-2.891577803445837258e-01,1.573997001740984336e-01
-4.245800401233840726e-01,-2.888771898910848512e-01,1.582924333119388460e-01
-4.246462381690283561e-01,-2.887074661226112782e-01,1.591852815805554211e-01
-4.247141652038167736e-01,-2.886531114122873332e-01,1.600778999841850903e-01
-4.247841431788851874e-01,-2.887063031726953555e-01,1.609701636239605216e-01
-4.248556128548460764e-01,-2.888525838479855667e-01,1.618621349079243932e-01
-4.249273835159487200e-01,-2.890739496069560932e-01,1.627540271922738313e-01
-4.249987347286167116e-01,-2.893515993849338774e-01,1.636462546615150560e-01
-4.250692765015726127e-01,-2.896669130317772178e-01,1.645386498400063513e-01
-4.251379221876442904e-01,-2.900014690641138926e-01,1.654309691429128593e-01
-4.252035799794390281e-01,-2.903380268116759755e-01,1.663234104844693029e-01
-4.252648903540821590e-01,-2.906610275452240488e-01,1.672166374433811387e-01
-4.253219783078645011e-01,-2.909571230334903613e-01,1.681107090718134134e-01
-4.253735033261956677e-01,-2.912140847370942587e-01,1.690056239585317199e-01
-4.254183897785387969e-01,-2.914216312837317191e-01,1.699017902592640239e-01
-4.254553052106571642e-01,-2.915712173145605379e-01,1.707997936286962393e-01
-4.254833163116174544e-01,-2.916564416476919441e-01,1.716999595649985610e-01
-4.255011023232028178e-01,-2.916722106236681600e-01,1.726026277670372200e-01
-4.255066605919101685e-01,-2.916152482641588550e-01,1.735085357601248712e-01
-4.254992241373933837e-01,-2.914843060070521075e-01,1.744187292967744884e-01
-4.254795559578757880e-01,-2.912806624357589524e-01,1.753339816253502437e-01
-4.254482439402309524e-01,-2.910076209583550844e-01,1.762548895579826580e-01
-4.254053337789089895e-01,-2.906700635380590758e-01,1.771814282742065483e-01
-4.253497834480327033e-01,-2.902736424856187658e-01,1.781136815685465669e-01
-4.252812477960804527e-01,-2.898259467172332737e-01,1.790518980040589903e-01
-4.252006262409765425e-01,-2.893441239256540620e-01,1.799961180811886496e-01
-4.251107659021645113e-01,-2.888609333210561125e-01,1.809467348559613276e-01
-4.250158121710104764e-01,-2.884207021572172680e-01,1.819046026921887771e-01
-4.249207959319383776e-01,-2.880640382251514198e-01,1.828700905846643021e-01
-4.248284624862564418e-01,-2.878155812031016891e-01,1.838431962864081060e-01
-4.247397036802232906e-01,-2.876826175616354342e-01,1.848240698016681560e-01
-4.246539312229390961e-01,-2.876594056365699426e-01,1.858122918632452159e-01
-4.245707247188826305e-01,-2.877320809896622422e-01,1.868071068951724922e-01
-4.244898184989569501e-01,-2.878829884423457219e-01,1.878077288797067035e-01
-4.244115123702538184e-01,-2.880932419560627289e-01,1.888132947814175622e-01
-4.243349420290268292e-01,-2.883439523038133223e-01,1.898232348209714926e-01
-4.242595950665652982e-01,-2.886166973104211109e-01,1.908366094723245587e-01
-4.241846528964651752e-01,-2.888941608432714081e-01,1.918525089455228871e-01
-4.241096876709419816e-01,-2.891607903122172529e-01,1.928702492271921476e-01
-4.240358098194168535e-01,-2.894035955782258140e-01,1.938890424382745392e-01
-4.239634961551650427e-01,-2.896115157245484628e-01,1.949079526685122687e-01
-4.238929862434578921e-01,-2.897750874551462963e-01,1.959255394717566712e-01
-4.238232741699148320e-01,-2.898865297179931133e-01,1.969403553479566193e-01
-4.237524292595103992e-01,-2.899391610528578300e-01,1.979513804906440910e-01
-4.236789546933809048e-01,-2.899284050711261052e-01,1.989583757876508541e-01
-4.236029891908932310e-01,-2.898510233398307046e-01,1.999613949667600199e-01
-4.235245553287313447e-01,-2.897055272196211173e-01,2.009603248777592222e-01
-4.234439220821123451e-01,-2.894922205626551115e-01,2.019548889947228032e-01
