timestamp,target_q_0,target_q_1,target_q_2,target_q_3,target_q_4,target_q_5,target_qd_0,target_qd_1,target_qd_2,target_qd_3,target_qd_4,target_qd_5,target_qdd_0,target_qdd_1,target_qdd_2,target_qdd_3,target_qdd_4,target_qdd_5,target_current_0,target_current_1,target_current_2,target_current_3,target_current_4,target_current_5,target_moment_0,target_moment_1,target_moment_2,target_moment_3,target_moment_4,target_moment_5,actual_q_0,actual_q_1,actual_q_2,actual_q_3,actual_q_4,actual_q_5,actual_qd_0,actual_qd_1,actual_qd_2,actual_qd_3,actual_qd_4,actual_qd_5,actual_current_0,actual_current_1,actual_current_2,actual_current_3,actual_current_4,actual_current_5,joint_control_output_0,joint_control_output_1,joint_control_output_2,joint_control_output_3,joint_control_output_4,joint_control_output_5,actual_TCP_pose_0,actual_TCP_pose_1,actual_TCP_pose_2,actual_TCP_pose_3,actual_TCP_pose_4,actual_TCP_pose_5,actual_TCP_speed_0,actual_TCP_speed_1,actual_TCP_speed_2,actual_TCP_speed_3,actual_TCP_speed_4,actual_TCP_speed_5,actual_TCP_force_0,actual_TCP_force_1,actual_TCP_force_2,actual_TCP_force_3,actual_TCP_force_4,actual_TCP_force_5,target_TCP_pose_0,target_TCP_pose_1,target_TCP_pose_2,target_TCP_pose_3,target_TCP_pose_4,target_TCP_pose_5,target_TCP_speed_0,target_TCP_speed_1,target_TCP_speed_2,target_TCP_speed_3,target_TCP_speed_4,target_TCP_speed_5,actual_digital_input_bits,joint_temperatures_0,joint_temperatures_1,joint_temperatures_2,joint_temperatures_3,joint_temperatures_4,joint_temperatures_5,actual_execution_time,robot_mode,joint_mode_0,joint_mode_1,joint_mode_2,joint_mode_3,joint_mode_4,joint_mode_5,safety_mode,actual_tool_accelerometer_0,actual_tool_accelerometer_1,actual_tool_accelerometer_2,speed_scaling,target_speed_fraction,actual_momentum,actual_main_voltage,actual_robot_voltage,actual_robot_current,actual_joint_voltage_0,actual_joint_voltage_1,actual_joint_voltage_2,actual_joint_voltage_3,actual_joint_voltage_4,actual_joint_voltage_5,actual_digital_output_bits,runtime_state,standard_analog_input0,standard_analog_input1,standard_analog_output0,standard_analog_output1,robot_status_bits,safety_status_bits,ft_raw_wrench_0,ft_raw_wrench_1,ft_raw_wrench_2,ft_raw_wrench_3,ft_raw_wrench_4,ft_raw_wrench_5,payload,payload_cog_0,payload_cog_1,payload_cog_2,output_int_register_2,output_int_register_12,output_int_register_13,output_int_register_14,output_int_register_15,output_int_register_16,output_int_register_17,output_int_register_18,output_int_register_19,output_double_register_12,output_double_register_13,output_double_register_14,output_double_register_15,output_double_register_16,output_double_register_17,output_double_register_18,output_double_register_19
6705.125000,4.809820,-2.333859,-1.315678,-1.088739,1.581235,-4.729897,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,5.662904,2.382235,0.389983,0.001701,0.000060,0.000000,55.714716,23.437565,3.002608,0.013092,0.000460,4.809820,-2.333859,-1.315666,-1.088727,1.581175,-4.729861,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.013915,5.717845,2.452323,0.400475,0.005254,0.018940,0.000000,5.662877,2.382208,0.389949,0.001700,0.000060,-0.056920,-0.739410,0.007211,-2.075099,-2.343171,-0.036724,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-6.334028,5.024093,-1.663196,-0.247860,-0.364851,-0.086671,-0.056904,-0.739399,0.007205,-2.075073,-2.343224,-0.036820,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0,29.250000,30.875000,29.687500,34.000000,36.937500,37.812500,0.780216,7,253,253,253,253,253,253,1,0.248997,0.134075,-9.308657,0.000000,1.000000,0.170002,47.644791,47.678825,0.885126,47.484600,47.556263,47.541931,47.441601,47.470268,47.412937,0,1,0.398810,0.163904,0.004000,0.004000,5,1,10964.337545,-15334.102275,23230.257708,-294.807603,-258.935537,-284.041846,1.280000,0.001000,-0.001000,0.053000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6705.127000,4.809820,-2.333859,-1.315666,-1.088727,1.581175,-4.729861,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,5.662923,2.382254,0.389990,0.001682,0.000060,0.000000,55.714919,23.437767,3.002669,0.012943,0.000459,4.809820,-2.333906,-1.315690,-1.088763,1.581187,-4.729861,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.015325,5.650272,2.419878,0.392455,0.006450,-0.000701,0.000000,5.662898,2.382229,0.389957,0.001681,0.000060,-0.056919,-0.739381,0.007163,-2.075052,-2.343116,-0.036851,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-6.286355,4.949642,-1.516026,-0.252926,-0.363486,-0.085562,-0.056920,-0.739410,0.007211,-2.075099,-2.343171,-0.036724,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0,29.250000,30.875000,29.687500,34.000000,36.937500,37.812500,0.776160,7,253,253,253,253,253,253,1,0.229843,0.229843,-9.251195,0.000000,1.000000,0.022570,47.629562,47.670765,0.882890,47.513264,47.584930,47.570595,47.470268,47.470268,47.455933,0,1,0.396041,0.164912,0.004000,0.004000,5,1,10964.259682,-15334.062716,23230.109533,-294.805609,-258.940459,-284.042996,1.280000,0.001000,-0.001000,0.053000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6705.129000,4.809820,-2.333906,-1.315690,-1.088763,1.581187,-4.729861,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,5.662975,2.382142,0.389952,0.001685,0.000060,0.000000,55.715439,23.436679,3.002394,0.012973,0.000460,4.809820,-2.333859,-1.315678,-1.088751,1.581199,-4.729885,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.004733,5.714871,2.410381,0.398659,-0.002636,-0.000183,0.000000,5.662951,2.382118,0.389921,0.001685,0.000060,-0.056914,-0.739397,0.007204,-2.075065,-2.343188,-0.036791,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-6.582107,5.212931,-1.547953,-0.258470,-0.367874,-0.084091,-0.056919,-0.739381,0.007163,-2.075052,-2.343116,-0.036851,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0,29.250000,30.875000,29.687500,34.000000,36.937500,37.812500,0.763405,7,253,253,253,253,253,253,1,0.268151,0.229843,-9.193734,0.000000,1.000000,0.184553,47.618820,47.647476,0.858270,47.484600,47.527599,47.556263,47.412937,47.441601,47.427269,0,1,0.398810,0.162646,0.004000,0.004000,5,1,10964.557289,-15334.324848,23230.145567,-294.809236,-258.946441,-284.044595,1.280000,0.001000,-0.001000,0.053000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6705.131000,4.809820,-2.333859,-1.315678,-1.088751,1.581199,-4.729885,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,5.662897,2.382228,0.389975,0.001689,0.000060,0.000000,55.714685,23.437534,3.002577,0.013003,0.000460,4.809820,-2.333882,-1.315678,-1.088763,1.581223,-4.729873,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.055969,5.692085,2.395306,0.395077,0.002052,-0.000293,0.000000,5.662874,2.382205,0.389945,0.001689,0.000060,-0.056909,-0.739389,0.007185,-2.075072,-2.343166,-0.036856,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-6.604827,4.806450,-1.453348,-0.245988,-0.366995,-0.082774,-0.056914,-0.739397,0.007204,-2.075065,-2.343188,-0.036791,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0,29.250000,30.875000,29.687500,34.000000,36.937500,37.812500,0.808681,7,253,253,253,253,253,253,1,0.248997,0.229843,-9.193734,0.000000,1.000000,0.165615,47.629562,47.662708,0.853793,47.513264,47.541931,47.541931,47.441601,47.441601,47.412937,0,1,0.402838,0.162394,0.004000,0.004000,5,1,10964.158294,-15334.396022,23230.040630,-294.809834,-258.933951,-284.045822,1.280000,0.001000,-0.001000,0.053000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6705.133000,4.809820,-2.333882,-1.315678,-1.088763,1.581223,-4.729873,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,5.662941,2.382190,0.389961,0.001697,0.000060,-0.000000,55.715127,23.437170,3.002485,0.013063,0.000460,4.809795,-2.333859,-1.315701,-1.088691,1.581187,-4.729909,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.009646,5.625433,2.434325,0.382507,-0.002462,0.006170,-0.000000,5.662919,2.382168,0.389933,0.001696,0.000060,-0.056935,-0.739401,0.007199,-2.075077,-2.343203,-0.036738,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-6.703011,5.238074,-1.328705,-0.258616,-0.364805,-0.079236,-0.056909,-0.739389,0.007185,-2.075072,-2.343166,-0.036856,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0,29.250000,30.875000,29.687500,34.000000,36.937500,37.812500,0.775945,7,253,253,253,253,253,253,1,0.248997,0.153229,-9.097966,0.000000,1.000000,0.077581,47.637623,47.677036,0.869460,47.498932,47.556263,47.556263,47.427269,47.484600,47.427269,0,1,0.400069,0.161387,0.004000,0.004000,5,1,10964.602764,-15334.439429,23229.926050,-294.806061,-258.946143,-284.049356,1.280000,0.001000,-0.001000,0.053000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6705.133000,4.809820,-2.333882,-1.315678,-1.088763,1.581223,-4.729873,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,5.662941,2.382190,0.389961,0.001697,0.000060,-0.000000,55.715127,23.437170,3.002485,0.013063,0.000460,4.809795,-2.333859,-1.315701,-1.088691,1.581187,-4.729909,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.009646,5.625433,2.434325,0.382507,-0.002462,0.006170,-0.000000,5.662919,2.382168,0.389933,0.001696,0.000060,-0.056935,-0.739401,0.007199,-2.075077,-2.343203,-0.036738,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-6.703011,5.238074,-1.328705,-0.258616,-0.364805,-0.079236,-0.056909,-0.739389,0.007185,-2.075072,-2.343166,-0.036856,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0,29.250000,30.875000,29.687500,34.000000,36.937500,37.812500,0.775945,7,253,253,253,253,253,253,1,0.248997,0.153229,-9.097966,0.000000,1.000000,0.077581,47.637623,47.677036,0.869460,47.498932,47.556263,47.556263,47.427269,47.484600,47.427269,0,1,0.400069,0.161387,0.004000,0.004000,5,1,10964.602764,-15334.439429,23229.926050,-294.806061,-258.946143,-284.049356,1.280000,0.001000,-0.001000,0.053000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6705.137000,4.809795,-2.333871,-1.315690,-1.088727,1.581187,-4.729885,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,5.662908,2.382198,0.389971,0.001685,0.000060,-0.000000,55.714823,23.437269,3.002578,0.012973,0.000459,4.809807,-2.333859,-1.315678,-1.088775,1.581199,-4.729861,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.021030,5.642945,2.384388,0.382732,0.001345,0.001542,-0.000000,5.662888,2.382178,0.389945,0.001685,0.000060,-0.056924,-0.739390,0.007201,-2.075095,-2.343136,-0.036816,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-6.653361,5.149541,-1.049921,-0.256652,-0.358335,-0.072526,-0.056936,-0.739395,0.007192,-2.075088,-2.343157,-0.036776,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0,29.250000,30.875000,29.687500,34.000000,36.937500,37.812500,0.759576,7,253,253,253,253,253,253,1,0.134075,0.191536,-9.270349,0.000000,1.000000,0.032032,47.671661,47.699425,0.864983,47.513264,47.570595,47.570595,47.441601,47.470268,47.441601,0,1,0.402838,0.163653,0.004000,0.004000,5,1,10964.514431,-15334.398465,23229.645737,-294.799723,-258.943372,-284.055912,1.280000,0.001000,-0.001000,0.053000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6705.139000,4.809807,-2.333859,-1.315678,-1.088775,1.581199,-4.729861,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,5.662886,2.382217,0.389961,0.001689,0.000060,0.000000,55.714623,23.437472,3.002515,0.013004,0.000460,4.809832,-2.333871,-1.315666,-1.088703,1.581223,-4.729897,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.001942,5.719093,2.341139,0.374947,-0.004137,-0.004520,0.000000,5.662868,2.382199,0.389937,0.001689,0.000060,-0.056897,-0.739414,0.007205,-2.075071,-2.343251,-0.036767,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-6.554894,4.860499,-0.941185,-0.251819,-0.355698,-0.080816,-0.056924,-0.739390,0.007201,-2.075095,-2.343136,-0.036816,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0,29.250000,30.875000,29.687500,34.000000,36.937500,37.812500,0.765960,7,253,253,253,253,253,253,1,0.306458,0.210690,-9.212888,0.000000,1.000000,0.054327,47.666286,47.708382,0.860511,47.527599,47.556263,47.570595,47.441601,47.470268,47.441601,0,1,0.403845,0.165919,0.004000,0.004000,5,1,10964.219836,-15334.334570,23229.529926,-294.797854,-258.938314,-284.047507,1.280000,0.001000,-0.001000,0.053000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6705.141000,4.809832,-2.333871,-1.315666,-1.088703,1.581223,-4.729897,-0.000000,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,5.662946,2.382236,0.389984,0.001697,0.000060,-0.000000,55.715218,23.437664,3.002702,0.013062,0.000459,4.809820,-2.333834,-1.315690,-1.088751,1.581199,-4.729873,-0.000000,0.000000,-0.000000,0.000312,-0.000000,-0.000000,-0.053646,5.661091,2.380207,0.402789,-0.009520,0.005455,-0.000000,5.662928,2.382218,0.389961,0.001696,0.000060,-0.056914,-0.739396,0.007216,-2.075085,-2.343182,-0.036777,0.000009,-0.000084,0.000029,-0.000310,-0.000032,0.000000,-6.678401,5.026997,-0.798282,-0.253087,-0.358706,-0.073533,-0.056897,-0.739414,0.007205,-2.075071,-2.343251,-0.036767,-0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,0,29.250000,30.875000,29.687500,34.000000,36.937500,37.812500,0.766884,7,253,253,253,253,253,253,1,0.306458,0.114922,-9.193734,0.000000,1.000000,0.091688,47.642998,47.661808,0.842603,47.527599,47.570595,47.570595,47.412937,47.455933,47.455933,0,1,0.402586,0.162394,0.004000,0.004000,5,1,10964.402669,-15334.435452,23229.390725,-294.800538,-258.939872,-284.054876,1.280000,0.001000,-0.001000,0.053000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6705.143000,4.809820,-2.333834,-1.315690,-1.088751,1.581199,-4.729873,-0.000000,0.000000,-0.000000,0.000312,-0.000000,-0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,5.662826,2.382240,0.390096,0.001689,0.000060,-0.000000,55.714044,23.437713,3.002610,0.013003,0.000459,4.809832,-2.333822,-1.315690,-1.088739,1.581223,-4.729897,-0.000000,0.000000,-0.000000,0.000584,-0.000000,-0.000000,-0.047116,5.704509,2.424469,0.395714,0.007934,-0.009062,-0.000000,5.662809,2.382223,0.389949,0.001689,0.000060,-0.056899,-0.739401,0.007226,-2.075065,-2.343245,-0.036779,0.000017,-0.000158,0.000054,-0.000581,-0.000061,0.000000,-6.671558,4.915150,-0.798046,-0.247127,-0.352662,-0.072953,-0.056914,-0.739396,0.007216,-2.075085,-2.343182,-0.036777,0.000009,-0.000084,0.000029,-0.000310,-0.000032,0.000000,0,29.250000,30.875000,29.687500,34.000000,36.937500,37.812500,0.770484,7,253,253,253,253,253,253,1,0.172383,0.153229,-9.136273,0.000000,1.000000,0.104865,47.662708,47.677036,0.898552,47.527599,47.541931,47.570595,47.470268,47.484600,47.455933,0,1,0.404853,0.158617,0.004000,0.004000,5,1,10964.291455,-15334.442336,23229.387451,-294.795220,-258.933218,-284.055261,1.280000,0.001000,-0.001000,0.053000,65536,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
